code,iso,country,region,EPI.new,HLT.new,AIR.new,PMD.new,HAD.new,OZD.new,H2O.new,USD.new,UWD.new,HMT.new,PBD.new,WMG.new,MSW.new,ECO.new,BDH.new,TBN.new,TBG.new,MPA.new,PAR.new,SHI.new,SPI.new,BHV.new,ECS.new,TCL.new,GRL.new,WTL.new,FSH.new,FSS.new,RMS.new,FGT.new,CCH.new,CDA.new,CHA.new,FGA.new,NDA.new,BCA.new,LCB.new,GIB.new,GHP.new,APE.new,SDA.new,NXA.new,AGR.new,SNM.new,WRS.new,WWT.new,EPI.rgn.mean,EPI.rgn.rank,HLT.rgn.mean,HLT.rgn.rank,AIR.rgn.mean,AIR.rgn.rank,PMD.rgn.mean,PMD.rgn.rank,HAD.rgn.mean,HAD.rgn.rank,OZD.rgn.mean,OZD.rgn.rank,H2O.rgn.mean,H2O.rgn.rank,USD.rgn.mean,USD.rgn.rank,UWD.rgn.mean,UWD.rgn.rank,HMT.rgn.mean,HMT.rgn.rank,PBD.rgn.mean,PBD.rgn.rank,WMG.rgn.mean,WMG.rgn.rank,MSW.rgn.mean,MSW.rgn.rank,ECO.rgn.mean,ECO.rgn.rank,BDH.rgn.mean,BDH.rgn.rank,TBN.rgn.mean,TBN.rgn.rank,TBG.rgn.mean,TBG.rgn.rank,MPA.rgn.mean,MPA.rgn.rank,PAR.rgn.mean,PAR.rgn.rank,SHI.rgn.mean,SHI.rgn.rank,SPI.rgn.mean,SPI.rgn.rank,BHV.rgn.mean,BHV.rgn.rank,ECS.rgn.mean,ECS.rgn.rank,TCL.rgn.mean,TCL.rgn.rank,GRL.rgn.mean,GRL.rgn.rank,WTL.rgn.mean,WTL.rgn.rank,FSH.rgn.mean,FSH.rgn.rank,FSS.rgn.mean,FSS.rgn.rank,RMS.rgn.mean,RMS.rgn.rank,FGT.rgn.mean,FGT.rgn.rank,CCH.rgn.mean,CCH.rgn.rank,CDA.rgn.mean,CDA.rgn.rank,CHA.rgn.mean,CHA.rgn.rank,FGA.rgn.mean,FGA.rgn.rank,NDA.rgn.mean,NDA.rgn.rank,BCA.rgn.mean,BCA.rgn.rank,LCB.rgn.mean,LCB.rgn.rank,GIB.rgn.mean,GIB.rgn.rank,GHP.rgn.mean,GHP.rgn.rank,APE.rgn.mean,APE.rgn.rank,SDA.rgn.mean,SDA.rgn.rank,NXA.rgn.mean,NXA.rgn.rank,AGR.rgn.mean,AGR.rgn.rank,SNM.rgn.mean,SNM.rgn.rank,WRS.rgn.mean,WRS.rgn.rank,WWT.rgn.mean,WWT.rgn.rank
768,TGO,Togo,Sub-Saharan Africa,29.5,16.4,24.1,33.7,10.7,26.8,5.1,5.6,4.8,43.7,43.7,1,1,38.2,64.2,98.5,98.4,0,34.9,92.4,73.5,47,28.1,23.5,40.2,100,11.1,NA,11.1,NA,34.4,31.2,32.4,NA,34.6,11.2,63.9,55.4,91.4,49.9,30.4,69.3,39.8,39.8,0,0,33.20217391,32,22.73478261,39,28.01086957,32,35.92608696,26,16.07173913,25,36.43478261,39,15.92173913,42,16.70434783,42,15.41304348,42,41.35,18,41.35,18,5.652173913,15,5.652173913,15,40.18695652,26,58.58913043,22,68.97826087,15,71.34347826,15,14.53333333,20,30.38695652,15,84.34878049,14,75.70487805,28,55.5826087,38,40.82608696,27,36.69545455,26,55.23777778,37,63.00227273,1,12.29333333,17,13.74166667,43,13.25862069,18,5.89,42,37.82608696,26,24.81956522,15,54.52826087,36,89.78333333,43,53.02391304,38,42.35652174,42,37.33255814,8,54.18913043,19,75.61086957,13,46.05652174,18,50.15869565,40,41.95217391,6,32.8826087,11,32.8826087,11,1.519565217,22,1.519565217,22
764,THA,Thailand,Asia-Pacific,45.4,48.4,40.6,41.1,40.1,39.8,55.8,75.8,42.5,81.6,81.6,32.9,32.9,43.5,53,76.7,59.1,16.9,21.8,69.9,84.1,48.2,24.3,23.3,38.7,28.3,11.1,3.3,23.7,5.5,52.5,38.2,85.4,94.4,65.7,42.6,35.5,40.4,37.7,78.7,100,57.4,33.1,33.1,2,2,40.768,7,42.42,7,39.04,7,42.032,14,33.148,7,53.212,18,46.22,8,51.132,6,42.944,11,55.392,4,55.392,4,32.656,11,32.656,11,39.676,7,44.852,13,58.272,12,56.856,13,12.48695652,5,15.652,8,62.58888889,8,62.54444444,6,58.192,23,33.82857143,15,32.58095238,15,51.21875,11,45.05,9,28.60434783,20,13.02380952,18,32.40526316,8,37.80909091,18,42.14,7,30.62,10,59.68,3,90.5,4,58.68,8,56.2,19,38.535,13,43.136,14,52.604,17,56.124,4,69.156,1,43.1,6,35.94,14,35.94,14,11.928,10,11.928,10
762,TJK,Tajikistan,Former Soviet States,38.2,20.7,15.2,10.7,20.5,22.1,30.9,29.8,31.6,15.7,15.7,0,0,49.9,65.8,64,75.5,NA,27.1,93.3,69.4,58,97.6,100,52,100,NA,NA,NA,NA,36.9,21.2,29.8,100,27.9,34.4,100,59.8,86.5,29.8,28.3,31.4,45.5,45.5,2.2,2.2,45.7,12,40.69166667,12,34.3,11,24.76666667,11,46.93333333,12,38.225,10,50.50833333,12,49.01666667,12,51.5,12,48.01666667,12,48.01666667,12,19.08333333,7,19.08333333,7,49.04166667,5,48.925,2,41.45833333,2,46.15833333,2,14.7,10,16.5,3,90.40833333,6,68.91666667,8,56,6,66.35,1,66.075,1,59.03333333,8,77.28181818,1,7.033333333,10,7.8,10,10.73333333,10,3.166666667,10,50.50833333,11,44.63333333,12,49.9,10,88.5,1,33.925,8,46.88333333,8,83.275,1,49.24166667,4,41.50833333,1,58.38333333,10,60.84166667,11,55.925,10,50.53333333,10,50.53333333,10,12.4,10,12.4,10
795,TKM,Turkmenistan,Former Soviet States,43.9,45,42,11.7,83.2,45.5,47.3,46.9,47.6,43.5,43.5,59.2,59.2,43.1,39.7,18.8,22.4,NA,2.7,96.4,68.4,67.1,96.2,98.1,58,100,NA,NA,NA,NA,36.4,28.3,13.7,89.3,49.7,21,100,76.3,0,44.8,53.8,35.8,39.9,39.9,9.8,9.8,45.7,9,40.69166667,5,34.3,4,24.76666667,10,46.93333333,1,38.225,5,50.50833333,9,49.01666667,9,51.5,9,48.01666667,8,48.01666667,8,19.08333333,3,19.08333333,3,49.04166667,11,48.925,8,41.45833333,11,46.15833333,10,14.7,11,16.5,11,90.40833333,2,68.91666667,9,56,2,66.35,2,66.075,2,59.03333333,5,77.28181818,1,7.033333333,11,7.8,11,10.73333333,11,3.166666667,11,50.50833333,12,44.63333333,11,49.9,11,88.5,6,33.925,5,46.88333333,10,83.275,1,49.24166667,2,41.50833333,12,58.38333333,9,60.84166667,7,55.925,9,50.53333333,11,50.53333333,11,12.4,5,12.4,5
626,TLS,Timor-Leste,Asia-Pacific,35.3,28.9,33.6,49,11.5,40.5,25.9,25.6,26.1,34.3,34.3,0,0,39.5,64.5,94.6,94.6,0,23.8,99.4,95.4,47.6,43.8,40.7,100,NA,46.8,18.6,29.3,100,23.4,16.9,23.2,NA,37,66.4,58.3,0,67.2,64.7,88.3,41.1,34.9,34.9,0.3,0.3,40.768,14,42.42,18,39.04,10,42.032,7,33.148,19,53.212,16,46.22,21,51.132,21,42.944,19,55.392,23,55.392,23,32.656,18,32.656,18,39.676,13,44.852,6,58.272,7,56.856,8,12.48695652,21,15.652,5,62.58888889,1,62.54444444,2,58.192,24,33.82857143,4,32.58095238,5,51.21875,1,45.05,20,28.60434783,6,13.02380952,6,32.40526316,6,37.80909091,1,42.14,23,30.62,22,59.68,24,90.5,21,58.68,20,56.2,8,38.535,4,43.136,24,52.604,12,56.124,8,69.156,9,43.1,12,35.94,12,35.94,12,11.928,12,11.928,12
776,TON,Tonga,Asia-Pacific,45.1,43.6,39.5,49.6,24.3,50.5,46.4,52,42.7,78.8,78.8,27.2,27.2,46,37.3,58.3,58.3,0.5,5,NA,NA,59.2,NA,NA,NA,NA,44.7,6.3,58.6,73.5,56.6,45.7,74.4,NA,100,87.5,NA,42.6,69.9,65.5,100,31,34.1,34.1,0.3,0.3,40.768,8,42.42,8,39.04,8,42.032,5,33.148,10,53.212,11,46.22,11,51.132,11,42.944,10,55.392,5,55.392,5,32.656,13,32.656,13,39.676,5,44.852,14,58.272,14,56.856,14,12.48695652,18,15.652,21,62.58888889,23,62.54444444,23,58.192,8,33.82857143,24,32.58095238,24,51.21875,22,45.05,22,28.60434783,7,13.02380952,16,32.40526316,4,37.80909091,5,42.14,4,30.62,4,59.68,7,90.5,23,58.68,1,56.2,3,38.535,24,43.136,13,52.604,9,56.124,7,69.156,1,43.1,17,35.94,13,35.94,13,11.928,12,11.928,12
780,TTO,Trinidad and Tobago,Latin America & Caribbean,47.5,54.6,57.2,30.1,89.6,96,53.4,60.9,48.3,82,82,10.4,10.4,42.9,67.8,99.4,98.8,0.4,92.2,NA,NA,52.6,35.9,36.4,31.5,30.3,11.8,9.8,18.3,6.7,42.1,51.7,3.6,NA,45.6,85.9,72,10.8,0,77.9,100,55.7,5.2,5.2,3.2,3.2,45.56875,14,46.84375,8,46.85,4,44.2875,31,48,2,65.684375,8,46.953125,7,52.01875,7,43.56875,7,50.76875,2,50.76875,2,42.1625,27,42.1625,27,44.71875,22,58.365625,11,73.253125,3,71.446875,4,31.74333333,25,52.36875,3,62.644,32,67.348,32,52.559375,14,32.60625,12,30.265625,9,59.44193548,30,49.59354839,27,13.41666667,19,9.228,9,15.53448276,10,15.11428571,6,51.653125,23,44.840625,8,65.15625,32,90.15,31,58.128125,24,45.5,6,61.29375,10,39.10625,30,50.79375,32,50.521875,6,55.71875,1,45.303125,12,32.653125,31,32.653125,31,9.68125,14,9.68125,14
788,TUN,Tunisia,Greater Middle East,46.7,49.2,48.7,26.2,81.1,36.3,52.6,58,48.9,36.5,36.5,39.6,39.6,45,37.1,32,37.1,9.9,4.1,90.9,59.3,58.4,22.5,16,61.8,100,18.3,24.6,11.9,NA,60.2,59,69.6,NA,67.7,76.5,0,51.4,61,84.2,91,77.3,24.3,24.3,43,43,46.4875,7,48.7375,8,44.30625,5,19.79375,4,79.45,8,32.5625,6,56.19375,12,65.94375,12,49.6875,9,41.60625,10,41.60625,10,40.3375,9,40.3375,9,44.98125,9,43.45625,12,45.44375,9,44.3,9,18.24285714,6,9.825,12,89.20666667,9,55.53333333,7,66.175,13,59.91875,15,57.38181818,11,67.50769231,7,71.51333333,1,15.47142857,4,14.12222222,2,17.20714286,11,5.75,15,47.825,2,42.99375,4,50.29375,2,93.15454545,16,43.43125,1,46.84375,3,34.03076923,11,51.40625,8,32.775,5,68.35,3,76.425,10,60.26875,4,36.5125,15,36.5125,15,36.7,6,36.7,6
792,TUR,Turkey,Eastern Europe,42.6,51.3,49.5,32.3,76.2,25.7,52.6,61.2,46.9,61.5,61.5,48.5,48.5,36.9,15.1,1.1,1.4,0,10.9,87,3.3,44.3,37.1,35.6,53.6,47.5,10.8,2.4,22.3,7.2,49.3,35.5,87.7,87.2,0,50.2,64.2,56.6,38.5,84,82.8,85.2,57.4,57.4,30.4,30.4,59.91052632,19,58.42631579,12,49.76315789,10,45.43684211,14,55.73684211,3,49.72105263,19,67.51052632,19,74.27894737,15,62.97368421,19,65.34210526,13,65.34210526,13,65.58947368,15,65.58947368,15,60.9,19,70.31578947,19,81.75789474,19,83.18947368,19,57.25,12,36.56315789,19,84.81111111,7,84.26666667,18,46.41578947,12,36.35789474,11,33.95263158,11,60.51578947,14,55.74210526,10,15.63333333,8,11.62857143,7,23.83333333,4,5.745454545,5,67.31052632,19,60.66315789,19,85.72631579,11,89.01052632,15,70.40526316,19,79.11578947,19,58.13157895,6,49.22631579,7,31.62631579,5,92.73684211,17,94.28421053,17,91.22105263,13,53.09473684,10,53.09473684,10,41.73157895,12,41.73157895,12
158,TWN,Taiwan,Asia-Pacific,57.2,59.2,53.2,47.9,61.2,47.3,72.4,80.3,67.1,73.6,73.6,0,0,55.8,65,100,100,8.4,21.2,69.8,90.4,51.4,49.2,51.2,36.6,25.3,13.8,14.3,15.8,10.9,63.1,52.5,74.4,90.6,59.8,78.8,67,100,16,100,100,100,53.4,53.4,7.1,7.1,40.768,4,42.42,5,39.04,5,42.032,8,33.148,6,53.212,12,46.22,5,51.132,5,42.944,5,55.392,7,55.392,7,32.656,18,32.656,18,39.676,3,44.852,5,58.272,1,56.856,1,12.48695652,9,15.652,9,62.58888889,9,62.54444444,4,58.192,19,33.82857143,3,32.58095238,2,51.21875,13,45.05,10,28.60434783,14,13.02380952,7,32.40526316,12,37.80909091,12,42.14,2,30.62,2,59.68,7,90.5,6,58.68,11,56.2,4,38.535,2,43.136,1,52.604,21,56.124,1,69.156,1,43.1,1,35.94,6,35.94,6,11.928,6,11.928,6
834,TZA,Tanzania,Sub-Saharan Africa,31.1,27.4,35.8,53,10.6,47.8,18.4,18.6,18.2,43.6,43.6,0,0,33.5,70.7,99.4,98.9,9.6,67.3,83.7,86.3,53.9,28.3,25.7,47,56.9,13,13.9,12.1,NA,18.7,4.9,32.6,NA,37.5,28.6,39.9,57.6,81.6,40.1,58.3,21.9,44,44,1.4,1.4,33.20217391,24,22.73478261,9,28.01086957,9,35.92608696,7,16.07173913,26,36.43478261,6,15.92173913,12,16.70434783,12,15.41304348,12,41.35,19,41.35,19,5.652173913,21,5.652173913,21,40.18695652,36,58.58913043,16,68.97826087,14,71.34347826,13,14.53333333,7,30.38695652,4,84.34878049,32,75.70487805,16,55.5826087,23,40.82608696,26,36.69545455,24,55.23777778,30,63.00227273,24,12.29333333,12,13.74166667,12,13.25862069,11,5.89,44,37.82608696,43,24.81956522,41,54.52826087,33,89.78333333,45,53.02391304,34,42.35652174,37,37.33255814,19,54.18913043,18,75.61086957,23,46.05652174,32,50.15869565,13,41.95217391,40,32.8826087,4,32.8826087,4,1.519565217,8,1.519565217,8
800,UGA,Uganda,Sub-Saharan Africa,35.6,25.7,32.6,48,11.3,33.7,17.6,17.5,17.6,41.9,41.9,4.9,4.9,42.2,81.4,95.2,95.3,NA,37.3,86.8,92.6,53.8,24.4,20.1,59.2,66.6,NA,NA,NA,NA,27.4,17.6,36.6,NA,39.6,40,23.9,51.6,93.3,44.4,46,42.9,38.7,38.7,0.4,0.4,33.20217391,14,22.73478261,12,28.01086957,11,35.92608696,10,16.07173913,24,36.43478261,23,15.92173913,14,16.70434783,16,15.41304348,14,41.35,21,41.35,21,5.652173913,10,5.652173913,10,40.18695652,17,58.58913043,7,68.97826087,18,71.34347826,18,14.53333333,44,30.38695652,12,84.34878049,24,75.70487805,7,55.5826087,24,40.82608696,31,36.69545455,34,55.23777778,14,63.00227273,14,12.29333333,44,13.74166667,44,13.25862069,44,5.89,43,37.82608696,35,24.81956522,30,54.52826087,30,89.78333333,44,53.02391304,32,42.35652174,30,37.33255814,34,54.18913043,23,75.61086957,11,46.05652174,27,50.15869565,29,41.95217391,25,32.8826087,17,32.8826087,17,1.519565217,14,1.519565217,14
804,UKR,Ukraine,Former Soviet States,49.5,49,39.8,30.6,51.1,50.6,55.1,55.2,55,69.3,69.3,73.1,73.1,49.9,37.7,23.8,26,26.1,17.5,84.2,80.4,43,30.2,25.2,62.7,86.9,12.4,11.8,20.1,4.1,69.2,61.9,87.4,87.9,66.2,80.9,57,68.2,42.5,76.6,64.9,88.4,79.5,79.5,14.1,14.1,45.7,4,40.69166667,3,34.3,5,24.76666667,5,46.93333333,5,38.225,4,50.50833333,4,49.01666667,2,51.5,5,48.01666667,2,48.01666667,2,19.08333333,2,19.08333333,2,49.04166667,5,48.925,10,41.45833333,7,46.15833333,8,14.7,1,16.5,7,90.40833333,10,68.91666667,3,56,11,66.35,10,66.075,11,59.03333333,4,77.28181818,6,7.033333333,1,7.8,1,10.73333333,1,3.166666667,1,50.50833333,1,44.63333333,2,49.9,1,88.5,8,33.925,1,46.88333333,3,83.275,10,49.24166667,3,41.50833333,7,58.38333333,4,60.84166667,6,55.925,3,50.53333333,1,50.53333333,1,12.4,4,12.4,4
858,URY,Uruguay,Latin America & Caribbean,49.1,67.7,67.7,71,64.6,56.1,70.8,84.5,61.6,62.3,62.3,48.9,48.9,36.7,25,20,20.1,3.3,6.6,72.2,32.6,52,21,16.7,81.6,38,6.5,7.1,5.9,NA,55.5,48.7,87.3,73.9,73.4,3.3,23.7,64.7,21,36.4,54.7,18.1,71.4,71.4,2.1,2.1,45.56875,9,46.84375,1,46.85,1,44.2875,1,48,6,65.684375,20,46.953125,1,52.01875,1,43.56875,2,50.76875,8,50.76875,8,42.1625,14,42.1625,14,44.71875,29,58.365625,31,73.253125,31,71.446875,30,31.74333333,17,52.36875,32,62.644,13,67.348,22,52.559375,15,32.60625,28,30.265625,29,59.44193548,6,49.59354839,23,13.41666667,26,9.228,16,15.53448276,29,15.11428571,32,51.653125,13,44.840625,12,65.15625,9,90.15,20,58.128125,7,45.5,28,61.29375,31,39.10625,3,50.79375,31,50.521875,24,55.71875,18,45.303125,26,32.653125,3,32.653125,3,9.68125,17,9.68125,17
840,USA,United States of America,Global West,69.3,82.8,84.2,78.8,98,34.3,86.1,81.4,89.2,75.9,75.9,48.3,48.3,60.3,67.5,53.8,61.6,100,15.8,83.9,86.3,58.2,26.8,23.2,59.3,59,6.6,8.9,NA,4,71.4,67,76.7,94.2,78.1,100,73.5,56.7,4.5,100,100,100,71.9,71.9,58.9,58.9,75.58636364,21,90.97727273,22,88.24090909,15,84.63181818,14,97.51818182,16,53.80909091,22,95.23181818,20,95.64545455,21,94.95909091,19,85.42272727,17,85.42272727,17,89.76818182,22,89.76818182,22,65.32727273,17,77.60909091,18,86.37272727,21,86.87727273,21,76.88421053,1,44.06818182,21,84.485,13,94.855,18,53.78181818,7,36.87727273,18,31.0047619,16,68.93636364,17,52.625,7,12.00526316,17,8.294444444,7,25.48461538,22,6.844444444,8,72.70454545,10,66.88181818,9,92.11363636,21,92.68636364,8,70.34545455,6,89.05454545,1,59.10952381,4,56.75909091,10,21.56363636,20,93.91363636,1,94.71363636,1,93.10909091,1,50.45909091,2,50.45909091,2,77.92727273,18,77.92727273,18
860,UZB,Uzbekistan,Former Soviet States,44.3,29.7,15,0.3,32.8,34.5,52,49.2,53.8,27.8,27.8,0,0,54.1,37.6,19.2,35,NA,1.7,75.2,49.2,65.9,70.4,72.2,52.2,56,NA,NA,NA,NA,65.9,67.9,44,78.7,21.2,97.2,91.6,97.1,43.2,70.9,68.5,73.2,47.5,47.5,0,0,45.7,8,40.69166667,11,34.3,12,24.76666667,12,46.93333333,9,38.225,7,50.50833333,6,49.01666667,7,51.5,6,48.01666667,11,48.01666667,11,19.08333333,7,19.08333333,7,49.04166667,3,48.925,11,41.45833333,10,46.15833333,7,14.7,12,16.5,12,90.40833333,12,68.91666667,11,56,3,66.35,7,66.075,7,59.03333333,7,77.28181818,8,7.033333333,12,7.8,12,10.73333333,12,3.166666667,12,50.50833333,2,44.63333333,1,49.9,8,88.5,12,33.925,9,46.88333333,2,83.275,8,49.24166667,1,41.50833333,6,58.38333333,7,60.84166667,5,55.925,5,50.53333333,7,50.53333333,7,12.4,12,12.4,12
670,VCT,Saint Vincent and the Grenadines,Latin America & Caribbean,48.4,44.1,42.6,32.1,50,100,43.5,47.4,41,34.7,34.7,72.8,72.8,51.3,47.6,68.4,63.7,2.1,70.2,NA,NA,42.6,56.5,57.2,100,0,18.5,NA,18.5,NA,70.2,67.2,88.3,89.4,70.8,36.2,60,50.4,68.5,38.9,38.6,39.2,35.4,35.4,0.8,0.8,45.56875,11,46.84375,22,46.85,21,44.2875,28,48,13,65.684375,1,46.953125,20,52.01875,20,43.56875,23,50.76875,26,50.76875,26,42.1625,6,42.1625,6,44.71875,7,58.365625,25,73.253125,21,71.446875,22,31.74333333,19,52.36875,7,62.644,31,67.348,31,52.559375,29,32.60625,1,30.265625,1,59.44193548,1,49.59354839,31,13.41666667,5,9.228,30,15.53448276,8,15.11428571,27,51.653125,1,44.840625,1,65.15625,7,90.15,16,58.128125,9,45.5,17,61.29375,17,39.10625,7,50.79375,5,50.521875,21,55.71875,21,45.303125,20,32.653125,11,32.653125,11,9.68125,24,9.68125,24
862,VEN,Venezuela,Latin America & Caribbean,50.3,46.5,51.3,33.7,74.9,55.8,46.8,51.7,43.5,43.1,43.1,0,0,52.9,75.1,100,100,20.1,73,89.1,87.5,61.1,40.6,38.4,57.3,62.8,12.3,0,19.8,17.8,63.3,57.8,83.3,95.9,68.4,61.3,71.7,6.8,30.2,41.4,24.1,58.6,22.9,22.9,6.4,6.4,45.56875,8,46.84375,18,46.85,11,44.2875,27,48,3,65.684375,21,46.953125,17,52.01875,15,43.56875,17,50.76875,23,50.76875,23,42.1625,30,42.1625,30,44.71875,3,58.365625,8,73.253125,1,71.446875,1,31.74333333,12,52.36875,6,62.644,5,67.348,5,52.559375,8,32.60625,6,30.265625,8,59.44193548,15,49.59354839,8,13.41666667,17,9.228,24,15.53448276,4,15.11428571,4,51.653125,5,44.840625,5,65.15625,10,90.15,4,58.128125,12,45.5,11,61.29375,11,39.10625,31,50.79375,27,50.521875,18,55.71875,29,45.303125,10,32.653125,21,32.653125,21,9.68125,9,9.68125,9
704,VNM,Viet Nam,Asia-Pacific,33.4,40.6,32,36.6,24.9,38.7,52.7,55.7,50.7,47.8,47.8,22.8,22.8,28.5,33.3,43.9,28,3.8,25,39.4,66.6,50.8,16.4,14.1,39.7,35.5,14.6,35.3,4.6,2.1,30.7,20.6,54.4,NA,36.8,46.3,8.1,45.6,59,45.7,51.5,40,50.3,50.3,0.3,0.3,40.768,18,42.42,11,39.04,13,42.032,17,33.148,9,53.212,19,46.22,9,51.132,10,42.944,7,55.392,13,55.392,13,32.656,14,32.656,14,39.676,24,44.852,15,58.272,15,56.856,17,12.48695652,10,15.652,4,62.58888889,15,62.54444444,12,58.192,20,33.82857143,20,32.58095238,18,51.21875,10,45.05,8,28.60434783,13,13.02380952,2,32.40526316,19,37.80909091,21,42.14,21,30.62,18,59.68,16,90.5,22,58.68,21,56.2,18,38.535,19,43.136,11,52.604,15,56.124,17,69.156,19,43.1,14,35.94,9,35.94,9,11.928,12,11.928,12
548,VUT,Vanuatu,Asia-Pacific,28.9,26.7,28.6,42.2,5.9,59.1,21.5,21.7,21.3,45.6,45.6,31.4,31.4,30.4,30,24.1,24.1,0.1,10.6,99,23,70.5,49.7,47,100,NA,26.4,7.6,11.2,66.2,32,19.1,67.2,NA,61,37.5,2.7,29.4,68.3,16.4,7.3,25.5,33,33,0,0,40.768,23,42.42,22,39.04,19,42.032,12,33.148,23,53.212,9,46.22,22,51.132,22,42.944,22,55.392,15,55.392,15,32.656,12,32.656,12,39.676,22,44.852,17,58.272,19,56.856,18,12.48695652,19,15.652,18,62.58888889,2,62.54444444,15,58.192,4,33.82857143,2,32.58095238,3,51.21875,1,45.05,15,28.60434783,11,13.02380952,15,32.40526316,15,37.80909091,9,42.14,19,30.62,19,59.68,10,90.5,18,58.68,10,56.2,21,38.535,20,43.136,19,52.604,10,56.124,25,69.156,25,43.1,19,35.94,15,35.94,15,11.928,17,11.928,17
882,WSM,Samoa,Asia-Pacific,37.3,42.4,33.4,46.3,14.4,43.2,49.2,62.5,40.3,68.6,68.6,51.7,51.7,33.9,29.9,42.5,42.5,0.9,1.5,NA,NA,65.8,NA,NA,NA,NA,54.3,8.6,100,NA,35,30.8,48.7,NA,32,55.5,NA,5.9,67.3,44,58.5,29.6,27.7,27.7,0.3,0.3,40.768,12,42.42,9,39.04,11,42.032,9,33.148,17,53.212,13,46.22,10,51.132,8,42.944,12,55.392,8,55.392,8,32.656,6,32.656,6,39.676,20,44.852,18,58.272,16,56.856,15,12.48695652,16,15.652,24,62.58888889,24,62.54444444,24,58.192,7,33.82857143,25,32.58095238,25,51.21875,23,45.05,23,28.60434783,4,13.02380952,13,32.40526316,1,37.80909091,25,42.14,17,30.62,13,59.68,18,90.5,24,58.68,23,56.2,14,38.535,25,43.136,23,52.604,11,56.124,19,69.156,16,43.1,18,35.94,17,35.94,17,11.928,12,11.928,12
710,ZAF,South Africa,Sub-Saharan Africa,43.1,31.1,28.9,22.7,36.2,38.5,24.6,26.7,23.2,58.8,58.8,77,77,51,63.2,41.9,45.2,100,24.4,95.1,79.4,58.7,20.6,17.1,58.3,45.8,7.8,7.8,NA,7.7,62.8,58.3,73.3,86.3,83.4,49.1,58.4,50.2,22,69.7,68.6,70.7,54.4,54.4,21.7,21.7,33.20217391,4,22.73478261,3,28.01086957,17,35.92608696,35,16.07173913,4,36.43478261,14,15.92173913,7,16.70434783,7,15.41304348,7,41.35,4,41.35,4,5.652173913,2,5.652173913,2,40.18695652,6,58.58913043,23,68.97826087,34,71.34347826,36,14.53333333,1,30.38695652,32,84.34878049,8,75.70487805,25,55.5826087,17,40.82608696,40,36.69545455,37,55.23777778,15,63.00227273,32,12.29333333,26,13.74166667,19,13.25862069,40,5.89,3,37.82608696,4,24.81956522,2,54.52826087,13,89.78333333,18,53.02391304,7,42.35652174,16,37.33255814,9,54.18913043,24,75.61086957,46,46.05652174,5,50.15869565,8,41.95217391,5,32.8826087,1,32.8826087,1,1.519565217,1,1.519565217,1
894,ZMB,Zambia,Sub-Saharan Africa,34.7,21,27,36.9,12.5,34,13.4,13.9,13.1,42.4,42.4,0,0,43.9,90.4,100,100,NA,68.6,91.8,96.7,65.8,31.1,27.6,61.6,63.8,NA,NA,NA,NA,26.5,0.3,51.5,89.6,50.4,33.1,24.2,61.6,70.5,22.5,0,45.1,36.6,36.6,4.2,4.2,33.20217391,15,22.73478261,23,28.01086957,21,35.92608696,23,16.07173913,18,36.43478261,22,15.92173913,24,16.70434783,22,15.41304348,25,41.35,20,41.35,20,5.652173913,21,5.652173913,21,40.18695652,14,58.58913043,2,68.97826087,1,71.34347826,1,14.53333333,46,30.38695652,3,84.34878049,15,75.70487805,2,55.5826087,11,40.82608696,23,36.69545455,22,55.23777778,13,63.00227273,15,12.29333333,46,13.74166667,46,13.25862069,46,5.89,46,37.82608696,37,24.81956522,45,54.52826087,23,89.78333333,6,53.02391304,23,42.35652174,34,37.33255814,33,54.18913043,16,75.61086957,32,46.05652174,43,50.15869565,44,41.95217391,21,32.8826087,22,32.8826087,22,1.519565217,5,1.519565217,5
716,ZWE,Zimbabwe,Sub-Saharan Africa,37,22.5,27.2,38.2,10.2,40.8,16.8,17.8,16.1,32.6,32.6,11,11,46.7,87,99.7,99.1,NA,54.1,91.2,94.8,58,23.1,20.8,47.8,39,NA,NA,NA,NA,37,10.2,90.2,NA,100,30.7,65.9,82.6,73.8,41,48.2,33.7,23.6,23.6,0,0,33.20217391,11,22.73478261,16,28.01086957,20,35.92608696,18,16.07173913,31,36.43478261,12,15.92173913,17,16.70434783,14,15.41304348,18,41.35,38,41.35,38,5.652173913,4,5.652173913,4,40.18695652,9,58.58913043,3,68.97826087,12,71.34347826,12,14.53333333,41,30.38695652,5,84.34878049,17,75.70487805,4,55.5826087,18,40.82608696,36,36.69545455,30,55.23777778,27,63.00227273,38,12.29333333,41,13.74166667,40,13.25862069,41,5.89,39,37.82608696,22,24.81956522,36,54.52826087,9,89.78333333,40,53.02391304,1,42.35652174,36,37.33255814,7,54.18913043,9,75.61086957,29,46.05652174,29,50.15869565,26,41.95217391,32,32.8826087,36,32.8826087,36,1.519565217,22,1.519565217,22
